Ticker,Date,fund_id,Open,High,Low,Close,Volume,N200_Index_Close,VIX_Close,Treasury_10Y_Yield,base_market_cap,market_cap,volume_value,log_return,volatility_30d
9984 JT,3/11/2019,bf:461753,95.45782729,97.49113723,95.78814663,96.03938,2169476,4153.41,19.87,2.639,45880081463,44062945782,208355130,0.003098284,0.01679665
005930 KS,3/11/2019,bf:1098061,104.1396575,105.2583702,104.1336218,104.7327297,1820817,4153.41,19.87,2.639,68079492910,71301511258,190699134.6,0.016283494,0.012683245
BABA US,3/11/2019,bf:1914537,103.1143258,102.7002633,101.5757443,102.1900163,2339425,4153.41,19.87,2.639,57690706794,58954142668,239065878.9,-0.010209884,0.012738205
LMT US,3/11/2019,bf:3356011,86.07341846,87.12568792,84.48357331,85.72593342,1528511,4153.41,19.87,2.639,11189543584,9592340683,131033032.2,0.017998612,0.019453361
8TRA GR,3/11/2019,bf:3428225,89.47142437,89.9149187,88.67594255,89.11987392,1144484,4153.41,19.87,2.639,90082672070,80281563774,101996269.8,0.013890766,0.019586826
6501 JT,3/11/2019,bf:461753,111.0028575,113.2714574,109.5241266,111.5694567,1270209,4153.41,19.87,2.639,25362685701,28297010650,141716528.1,-0.003769139,0.018539806
GE US,3/11/2019,bf:1922841,102.549868,104.130322,101.6493098,102.6019975,1553146,4153.41,19.87,2.639,5163893820,5298258210,159355882.1,-0.015450455,0.011034365
AMT US,3/11/2019,bf:2184853,100.2097137,100.0310963,98.4864434,99.30371152,1025023,4153.41,19.87,2.639,33464151209,33231144179,101788588.3,0.033397173,0.0216074
NET US,3/11/2019,bf:461839,74.80720134,75.2941157,74.02237921,75.20586189,476739,4153.41,19.87,2.639,95495861266,71818485535,35853567.39,-0.003620234,0.018942705
SPOT US,3/11/2019,bf:2735887,108.9355117,109.4205193,107.7524344,108.4843791,3952952,4153.41,19.87,2.639,89064392290,96620952954,428833543.2,-0.005171524,0.006064778
PCOR US,3/11/2019,bf:1632133,101.8757048,102.5775095,100.4222932,101.4261153,3850716,4153.41,19.87,2.639,69587537210,70579935701,390563164.9,0.005452887,0.0098268
JBL US,3/11/2019,bf:1632133,94.84124185,95.84223615,93.71839743,95.59476389,4952915,4153.41,19.87,2.639,64410174563,61572754297,473472740,0.010686123,0.01464305
J US,3/11/2019,bf:1919567,90.82817149,92.15896111,90.91356546,91.64926432,2092938,4153.41,19.87,2.639,99432707886,91129345273,191816228,-0.004446152,0.011007886
INF US,3/11/2019,bf:1922841,115.6347446,116.2315131,113.4956248,114.5132964,3545113,4153.41,19.87,2.639,65914874112,75481295133,405962575.6,0.023266593,0.017772286
XOM US,3/11/2019,bf:461839,85.15778888,87.31874406,84.26573826,85.66694269,2353342,4153.41,19.87,2.639,71144516349,60947332045,201603614.2,-0.011194047,0.012441146
CVX US,3/11/2019,bf:3356011,100.5426318,101.2045538,99.33777005,100.3589431,793957,4153.41,19.87,2.639,54862536446,55059461755,79680685.41,0.020859474,0.01378472
LIN US,3/11/2019,DEFAULT_FUND_001,108.5270419,110.4299867,108.2828931,109.0027417,3641386,4153.41,19.87,2.639,59820060024,65205505485,396921057.4,0.00670768,0.010895106
APD US,3/11/2019,bf:1183421,111.9479782,114.6219823,112.6356632,113.0786205,3660345,4153.41,19.87,2.639,29626813992,33501592557,413906763.1,-0.008554705,0.014151217
NEE US,3/11/2019,bf:1914537,94.84124185,95.84223615,93.71839743,95.59476389,4952915,4153.41,19.87,2.639,15564251084,14878609076,473472740,0.010686123,0.01464305
DUK US,3/11/2019,bf:1914537,113.1443861,115.1898766,111.8990928,114.1156408,4902358,4153.41,19.87,2.639,96339399021,1.10E+11,559435724.8,0.006620001,0.013418087
CAT US,3/11/2019,bf:1249063,94.84124185,95.84223615,93.71839743,95.59476389,4952915,4153.41,19.87,2.639,90327605467,86348461177,473472740,0.010686123,0.01464305
DE US,3/11/2019,bf:1249015,96.89205866,97.88149252,96.77622147,97.29644464,2914183,4153.41,19.87,2.639,69379822564,67504100655,283539644.9,0.003446384,0.011408063
KO US,3/11/2019,bf:1249015,113.3486075,114.5078479,113.2745734,114.3437788,1914279,4153.41,19.87,2.639,79751274351,91190620747,218885894.6,-0.002574447,0.014256857
PG US,3/11/2019,bf:1183421,113.4379434,115.0236434,112.9668698,113.1704627,1969793,4153.41,19.87,2.639,3436754766,3889391271,222922385.2,0.013962719,0.009483607
IBM US,3/11/2019,bf:2184853,94.84124185,95.84223615,93.71839743,95.59476389,4952915,4153.41,19.87,2.639,48301801138,46173992755,473472740,0.010686123,0.01464305
SAP GR,3/11/2019,bf:461753,111.9479782,114.6219823,112.6356632,113.0786205,3660345,4153.41,19.87,2.639,76087494215,86038688822,413906763.1,-0.008554705,0.014151217
CRM US,3/11/2019,bf:461839,100.2097137,100.0310963,98.4864434,99.30371152,1025023,4153.41,19.87,2.639,22424385648,22268247233,101788588.3,0.033397173,0.0216074
ADBE US,3/11/2019,bf:461839,87.89252321,88.75829464,86.47855702,87.43736642,4579646,4153.41,19.87,2.639,32499919756,28417073922,400432185.4,-0.028967936,0.014791223
INTC US,3/11/2019,bf:1639201,103.0296616,104.2393241,102.3179473,103.0346421,476755,4153.41,19.87,2.639,23930952750,24657171519,49122280.8,-0.00411619,0.009375154
SMCI US,3/11/2019,bf:461839,94.04375138,96.23900129,93.4794504,94.44159426,4313314,4153.41,19.87,2.639,15137202216,14295815098,407356250.7,0.021910512,0.021001533
SNPS US,3/11/2019,bf:1183421,105.2756665,106.0394562,104.2756869,105.321998,315705,4153.41,19.87,2.639,42040087246,44277459861,33250681.39,-0.005211254,0.01325503
ANET US,3/11/2019,bf:461839,106.6659018,107.5681098,105.2974362,107.2363154,4786141,4153.41,19.87,2.639,41958708303,44994972753,513248125.6,0.012491685,0.012650339
ASML US,3/11/2019,bf:461839,132.5409999,133.0468048,130.7284573,131.9051444,1812438,4153.41,19.87,2.639,37515699642,49485137783,239069896.1,0.0291536,0.014934252
MU US,3/11/2019,bf:1274691,111.9626105,113.8822713,110.7343886,112.4624908,822526,4153.41,19.87,2.639,16092030026,18097497783,92503322.68,-0.002590599,0.013371161
BOTZ US,3/11/2019,DEFAULT_FUND_001,104.2277257,105.3390457,101.6903859,103.6102032,5025310,4153.41,19.87,2.639,14741800281,15274009225,520673390.2,-0.009552244,0.017287483
AIQ US,3/11/2019,DEFAULT_FUND_001,115.0457762,117.3252384,115.4978004,115.9830387,3121189,4153.41,19.87,2.639,24070375846,27917553341,362004984.7,0.006490749,0.015473066
ROBT US,3/11/2019,DEFAULT_FUND_001,88.62877124,88.45443276,86.85748465,87.8519392,1612567,4153.41,19.87,2.639,47130282575,41404867192,141667138,-0.00383409,0.013013772
QTUM US,3/11/2019,DEFAULT_FUND_001,97.02040068,97.49905521,96.38261754,96.98980769,4050235,4153.41,19.87,2.639,27331291396,26508566964,392831513.7,0.021691383,0.016159232
AIEQ US,3/11/2019,DEFAULT_FUND_001,108.7377055,108.3233217,107.5864048,107.878053,2962148,4153.41,19.87,2.639,85924943819,92694156398,319550758.8,-0.010248102,0.01268801
NVDA US,3/12/2019,bf:1257479,121.6373661,123.4124831,120.3009836,121.6319823,4669450,4151.61,20.66,2.631,29470174492,35845157429,567954459.9,-0.004097615,0.012658331
V US,3/12/2019,bf:2237801,130.4118668,130.9463767,128.4075243,130.4699416,763150,4151.61,20.66,2.631,79042208409,1.03E+11,99568135.91,0.022046336,0.013937435
LLY US,3/12/2019,bf:1257479,101.1957499,102.2907164,99.38034117,100.5046891,4480327,4151.61,20.66,2.631,41488715259,41698104271,450293872.1,0.001451193,0.012983296
BIO US,3/12/2019,bf:1475721,102.8023307,102.9458189,101.7720947,102.1132141,3765598,4151.61,20.66,2.631,88418722996,90287199955,384517314.9,0.007264373,0.006908697
META US,3/12/2019,bf:1914537,106.1949278,106.5717842,105.1020942,106.3142278,1392618,4151.61,20.66,2.631,94106261145,1.00E+11,148055107.3,0.014987449,0.012543621
AMZN US,3/12/2019,bf:2184853,99.79573324,100.6505765,99.6881119,100.0674157,4365659,4151.61,20.66,2.631,5510093440,5513808106,436860213.8,-0.005873104,0.016692173
MSFT US,3/12/2019,bf:1914537,110.8435953,111.1035684,108.5107639,109.9903631,5027317,4151.61,20.66,2.631,53282443317,58605552883,552956422.3,-0.009338795,0.011231017
TSLA US,3/12/2019,bf:1257479,101.6171232,101.7843328,99.92297226,100.9955435,3483067,4151.61,20.66,2.631,89349485395,90238998373,351774244.6,-0.004254213,0.009885647
HDB US,3/12/2019,DEFAULT_FUND_001,84.60009499,85.47615936,83.80918161,84.3445546,5178173,4151.61,20.66,2.631,55592066432,46888880824,436750695.3,-0.03921276,0.02137391
AMD US,3/12/2019,bf:461839,93.38031465,95.8700434,92.30972767,94.17897003,944531,4151.61,20.66,2.631,46204858795,43515260115,88954956.74,-0.000430225,0.01602259
ORCL US,3/12/2019,bf:1914537,114.6599921,115.2381009,112.9283303,114.9475702,2367377,4151.61,20.66,2.631,95726501190,1.10E+11,272124234,-0.007919222,0.026172951
9984 JT,3/12/2019,bf:461753,96.27679255,97.51095698,95.62570455,96.47017075,1935900,4151.61,20.66,2.631,45880081463,44260592927,186756603.6,0.004475533,0.01623926
005930 KS,3/12/2019,bf:1098061,106.1949278,106.5717842,105.1020942,106.3142278,1392618,4151.61,20.66,2.631,68079492910,72378187189,148055107.3,0.014987449,0.012543621
BABA US,3/12/2019,bf:1914537,100.9900017,102.1441327,100.1519004,100.4820831,419678,4151.61,20.66,2.631,57690706794,57968823958,42170119.68,-0.016854551,0.01316862
LMT US,3/12/2019,bf:3356011,86.19722364,87.06834775,85.28070869,86.29075831,2673445,4151.61,20.66,2.631,11189543584,9655542010,230693596.4,0.006567118,0.01954801
8TRA GR,3/12/2019,bf:3428225,89.9486091,91.59746404,90.05631416,90.31820246,2705483,4151.61,20.66,2.631,90082672070,81361050143,244354361.4,0.013356656,0.019747336
6501 JT,3/12/2019,bf:461753,111.4808342,112.1288183,109.1707961,110.5500328,5139916,4151.61,20.66,2.631,25362685701,28038457359,568217882.3,-0.009179123,0.017866594
GE US,3/12/2019,bf:1922841,104.8973521,105.1943106,103.0724914,104.4540361,1730213,4151.61,20.66,2.631,5163893820,5393895515,180727731.2,0.017889727,0.011424922
AMT US,3/12/2019,bf:2184853,98.80207884,100.0884597,97.14285476,98.2582078,3040641,4151.61,20.66,2.631,33464151209,32881275232,298767935.2,-0.01058416,0.021706935
NET US,3/12/2019,bf:461839,74.58545541,75.14776357,73.18290789,73.93265887,625844,4151.61,20.66,2.631,95495861266,70602629344,46270310.96,-0.017074515,0.019125323
SPOT US,3/12/2019,bf:2735887,108.8828892,110.2179256,107.459933,109.086307,4049512,4151.61,20.66,2.631,89064392290,97157056425,441746309.3,0.005533186,0.006086606
PCOR US,3/12/2019,bf:1632133,101.6171232,101.7843328,99.92297226,100.9955435,3483067,4151.61,20.66,2.631,69587537210,70280311400,351774244.6,-0.004254213,0.009885647
JBL US,3/12/2019,bf:1632133,95.48830763,95.73050435,93.32296886,94.80805319,2607857,4151.61,20.66,2.631,64410174563,61066032559,247245845.2,-0.008263693,0.014561325
J US,3/12/2019,bf:1919567,91.73460833,92.73576731,91.56487672,91.7471943,1747039,4151.61,20.66,2.631,99432707886,91226719702,160285926.6,0.001067959,0.010981655
INF US,3/12/2019,bf:1922841,114.1917714,116.9315474,113.7289955,114.8370415,342855,4151.61,20.66,2.631,65914874112,75694691341,39372453.86,0.002823151,0.01715651
XOM US,3/12/2019,bf:461839,85.83862731,85.7409854,84.93623603,85.3355565,3425375,4151.61,20.66,2.631,71144516349,60711568949,292306281.9,-0.00387581,0.012432155
CVX US,3/12/2019,bf:3356011,101.1957499,102.2907164,99.38034117,100.5046891,4480327,4151.61,20.66,2.631,54862536446,55139421671,450293872.1,0.001451193,0.012983296
LIN US,3/12/2019,DEFAULT_FUND_001,110.0494127,111.2951253,108.9754168,109.7649254,3223076,4151.61,20.66,2.631,59820060024,65661444261,353780696.7,0.006968003,0.010703951
APD US,3/12/2019,bf:1183421,111.738245,113.0089839,111.6678758,112.6725169,3399322,4151.61,20.66,2.631,29626813992,33381276994,383010165.4,-0.003597803,0.013521207
NEE US,3/12/2019,bf:1914537,95.48830763,95.73050435,93.32296886,94.80805319,2607857,4151.61,20.66,2.631,15564251084,14756163446,247245845.2,-0.008263693,0.014561325
DUK US,3/12/2019,bf:1914537,115.067624,114.9905149,112.1424972,114.3925129,2208496,4151.61,20.66,2.631,96339399021,1.10E+11,252635407.2,0.002423303,0.01336912
CAT US,3/12/2019,bf:1249063,95.48830763,95.73050435,93.32296886,94.80805319,2607857,4151.61,20.66,2.631,90327605467,85637844235,247245845.2,-0.008263693,0.014561325
DE US,3/12/2019,bf:1249015,96.84578516,98.97702156,97.0255295,97.71429745,2722614,4151.61,20.66,2.631,69379822564,67794006190,266038314.2,0.00428544,0.011424432
KO US,3/12/2019,bf:1249015,111.8172764,114.2845245,110.3277714,112.1326541,2486962,4151.61,20.66,2.631,79751274351,89427220635,278869649.8,-0.019526932,0.014714886
PG US,3/12/2019,bf:1183421,113.6519436,114.6980977,113.5715084,113.9660097,206008,4151.61,20.66,2.631,3436754766,3916732270,23477909.72,0.007005042,0.009531509
IBM US,3/12/2019,bf:2184853,95.48830763,95.73050435,93.32296886,94.80805319,2607857,4151.61,20.66,2.631,48301801138,45793997314,247245845.2,-0.008263693,0.014561325
SAP GR,3/12/2019,bf:461753,111.738245,113.0089839,111.6678758,112.6725169,3399322,4151.61,20.66,2.631,76087494215,85729694758,383010165.4,-0.003597803,0.013521207
CRM US,3/12/2019,bf:461839,98.80207884,100.0884597,97.14285476,98.2582078,3040641,4151.61,20.66,2.631,22424385648,22033799446,298767935.2,-0.01058416,0.021706935
ADBE US,3/12/2019,bf:461839,88.95760953,89.90365543,88.92469582,89.24226256,4918220,4151.61,20.66,2.631,32499919756,29003663719,438913080.6,0.020431998,0.015205233
INTC US,3/12/2019,bf:1639201,102.0501099,102.7150479,100.6318036,101.2581806,822365,4151.61,20.66,2.631,23930952750,24232047364,83271183.72,-0.017391764,0.009773032
SMCI US,3/12/2019,bf:461839,96.50024982,96.13623119,95.53790466,95.68268088,1336474,4151.61,20.66,2.631,15137202216,14483680890,127877415.2,0.013055716,0.020781027
SNPS US,3/12/2019,bf:1183421,103.2145834,104.3273629,102.5633559,103.1861464,5305784,4151.61,20.66,2.631,42040087246,43379545989,547483404.8,-0.020487701,0.013713052
ANET US,3/12/2019,bf:461839,108.0979778,110.0232366,106.8268942,108.4142384,1992805,4151.61,20.66,2.631,41958708303,45489214053,216048436.4,0.010924477,0.012566759
ASML US,3/12/2019,bf:461839,126.6861976,128.5306565,125.052365,127.3039057,745583,4151.61,20.66,2.631,37515699642,47758950905,94915627.95,-0.035505875,0.016831394
MU US,3/12/2019,bf:1274691,111.2571735,113.5025046,110.8650945,111.3945746,762229,4151.61,20.66,2.631,16092030026,17925648399,84908175.23,-0.009541126,0.012724473
BOTZ US,3/12/2019,DEFAULT_FUND_001,104.8516,105.47182,103.0235493,104.6450957,4671950,4151.61,20.66,2.631,14741800281,15426571011,488896654.8,0.009938773,0.017063602
AIQ US,3/12/2019,DEFAULT_FUND_001,111.3394862,111.663207,109.4440161,110.8978728,459153,4151.61,20.66,2.631,24070375846,26693534783,50919090.98,-0.04483425,0.0176992
ROBT US,3/12/2019,DEFAULT_FUND_001,88.51075519,89.46651418,86.26839471,87.8249016,4091605,4151.61,20.66,2.631,47130282575,41392124294,359344806.5,-0.000307811,0.012206694
QTUM US,3/12/2019,DEFAULT_FUND_001,99.79843572,100.2720919,97.89026266,99.25533652,3862928,4151.61,20.66,2.631,27331291396,27127765252,383416218.6,0.023089789,0.016560535
AIEQ US,3/12/2019,DEFAULT_FUND_001,107.5516607,107.8931914,106.989081,107.6297764,3626393,4151.61,20.66,2.631,85924943819,92480824872,390307867.6,-0.002304108,0.012188169
NVDA US,3/13/2019,bf:1257479,116.1831452,118.1494592,115.5604658,116.8011873,613308,4163.81,19.85,2.623,29470174492,34421513697,71635102.56,-0.040526712,0.014425585
V US,3/13/2019,bf:2237801,129.7556044,131.1129395,127.785787,130.1515622,1999814,4163.81,19.85,2.623,79042208409,1.03E+11,260278916.2,-0.002443233,0.013993377
LLY US,3/13/2019,bf:1257479,100.981056,102.5694307,99.95471179,101.7637181,1517856,4163.81,19.85,2.623,41488715259,42220459258,154462670.2,0.012449253,0.013062597
BIO US,3/13/2019,bf:1475721,101.720017,103.4886803,101.1829685,102.6945843,5121376,4163.81,19.85,2.623,88418722996,90801240048,525937579.5,0.005677242,0.006944972
META US,3/13/2019,bf:1914537,105.6313994,108.3029775,105.5009993,106.4935137,1834775,4163.81,19.85,2.623,94106261145,1.00E+11,195391636.6,0.001684957,0.012404181
AMZN US,3/13/2019,bf:2184853,101.7380016,101.6746546,100.3761703,100.7694678,1788181,4163.81,19.85,2.623,5510093440,5552491835,180194047.7,0.006991296,0.016668763
MSFT US,3/13/2019,bf:1914537,109.2997329,111.255814,107.5669512,109.168051,3903944,4163.81,19.85,2.623,53282443317,58167404883,426185957.6,-0.007504307,0.010755539
TSLA US,3/13/2019,bf:1257479,101.2734939,101.8620735,100.10519,100.8455067,3111232,4163.81,19.85,2.623,89349485395,90104941322,313753767.6,-0.001486682,0.00989804
HDB US,3/13/2019,DEFAULT_FUND_001,85.47334012,86.15689898,84.37968902,85.21569096,1700449,4163.81,19.85,2.623,55592066432,47373163529,144904936.5,0.010275333,0.021551284
AMD US,3/13/2019,bf:461839,91.58924905,91.2176827,90.25574915,90.9549918,5447473,4163.81,19.85,2.623,46204858795,42025625527,495474862,-0.03483212,0.016466911
ORCL US,3/13/2019,bf:1914537,110.5363269,113.0165654,110.7258373,111.3757245,1528966,4163.81,19.85,2.623,95726501190,1.07E+11,170289695.9,-0.031566723,0.026651681
9984 JT,3/13/2019,bf:461753,97.01782167,98.59866226,96.73519775,97.65155719,5080296,4163.81,19.85,2.623,45880081463,44802613990,496098815.4,0.012171755,0.015156943
005930 KS,3/13/2019,bf:1098061,105.6313994,108.3029775,105.5009993,106.4935137,1834775,4163.81,19.85,2.623,68079492910,72500244124,195391636.6,0.001684957,0.012404181
BABA US,3/13/2019,bf:1914537,101.5658819,103.5548276,100.9256749,102.3841812,2365990,4163.81,19.85,2.623,57690706794,59066157804,242239949,0.018752786,0.013439084
LMT US,3/13/2019,bf:3356011,86.28706164,86.27254685,85.82681256,86.02463506,1680175,4163.81,19.85,2.623,11189543584,9625764033,144536441.2,-0.003088795,0.018938841
8TRA GR,3/13/2019,bf:3428225,93.67389231,94.43184754,92.77483555,93.66839958,1469669,4163.81,19.85,2.623,90082672070,84378997225,137661543.1,0.036421864,0.019828613
6501 JT,3/13/2019,bf:461753,111.9255663,113.1087656,110.334754,111.527217,1168898,4163.81,19.85,2.623,25362685701,28286297510,130363940.9,0.008800456,0.015880804
GE US,3/13/2019,bf:1922841,101.9787491,103.1233523,101.2012425,102.2839396,1014689,4163.81,19.85,2.623,5163893820,5281834037,103786388.4,-0.020994461,0.012050438
AMT US,3/13/2019,bf:2184853,98.5739133,99.3875582,97.63472911,98.75461506,2570871,4163.81,19.85,2.623,33464151209,33047393709,253885376,0.00503935,0.02150013
NET US,3/13/2019,bf:461839,75.10734869,76.31778723,74.47887797,75.04768059,700916,4163.81,19.85,2.623,95495861266,71667428943,52602120.09,0.014968989,0.019329167
SPOT US,3/13/2019,bf:2735887,108.7732695,109.4764929,107.9950232,109.2715594,368036,4163.81,19.85,2.623,89064392290,97322050345,40215867.64,0.001696778,0.00608244
PCOR US,3/13/2019,bf:1632133,101.2734939,101.8620735,100.10519,100.8455067,3111232,4163.81,19.85,2.623,69587537210,70175904532,313753767.6,-0.001486682,0.00989804
JBL US,3/13/2019,bf:1632133,96.30020602,97.0706274,93.97584984,95.56832006,2670592,4163.81,19.85,2.623,64410174563,61555721777,255223991,0.00798703,0.014334847
J US,3/13/2019,bf:1919567,90.10085139,90.48693266,89.92854276,90.10095029,5371314,4163.81,19.85,2.623,99432707886,89589814702,483960495.7,-0.018106195,0.011277708
INF US,3/13/2019,bf:1922841,114.8127504,115.4871638,113.0718255,114.138208,2173286,4163.81,19.85,2.623,65914874112,75234056139,248054969.6,-0.006104028,0.01702575
XOM US,3/13/2019,bf:461839,85.64218936,85.2687981,84.27980421,85.16335484,3291607,4163.81,19.85,2.623,71144516349,60589056907,280324294.9,-0.002019974,0.012385926
CVX US,3/13/2019,bf:3356011,100.981056,102.5694307,99.95471179,101.7637181,1517856,4163.81,19.85,2.623,54862536446,55830156955,154462670.2,0.012449253,0.013062597
LIN US,3/13/2019,DEFAULT_FUND_001,111.269055,111.524168,109.7563629,110.6367578,1163023,4163.81,19.85,2.623,59820060024,66182974904,128673093.9,0.007911345,0.010769586
APD US,3/13/2019,bf:1183421,111.5555009,111.4048393,108.6389803,110.4625363,3096567,4163.81,19.85,2.623,29626813992,32726530151,342054644.5,-0.019809105,0.013887205
